html_url,id_number,importance,product,component,assignee,status,resolution,summary,changeddate,Haibo_label,Zhuolin_label,Zhuolin_confused,final_label,symptom category,author patch,input program,final label1,input property,refactoring type,check cross validate,bug reproducible in other ides,might need to remove,duplicate? (bug report id),note 2024.6.3,procedure,new root cause,original root cause,user patch,detailed symtom,scenario,stage,initialize,check initial,collect info,check final,create change,confused,check,fix strategy,duplicate?,conflict,notes,possible y,bugs without symptom,note,input program online
https://bugs.eclipse.org/bugs/show_bug.cgi?id=121200,121200,P3,JDT,UI,tobias_widmer,RESO,FIXE,Leave Delegate feature for move refactorings,2005/12/21,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=118871,118871,P3,JDT,UI,eclipsetalk2,RESO,FIXE,[refactoring] Rename type with similar elements should match with plurals,2005/12/16,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=117317,117317,P3,JDT,UI,eclipsetalk2,VERI,FIXE,NPE during rename refactoring,2005/12/15,n,y,,n,exception,1,,n,,rename class,,,,,,1,,,,NPE,,,,,,,,,,,,y,,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=120603,120603,P3,JDT,UI,tobias_widmer,VERI,FIXE,[refactoring] Refactoring History resource mappings should override getModelProviderId(),2005/12/14,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=110027,110027,P3,JDT,UI,dirk_baeumer,VERI,FIXE,[refactoring] preview labels inconsistent,2005/12/13,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=100212,100212,P3,JDT,UI,dirk_baeumer,VERI,FIXE,[refactoring] Encapsulate field breaks static import statement.,2005/12/13,y,,,,compile error,0,1,y,static import,encapsulate field,,,,,,1,,,,compile error,,,,,,,,,,,,,,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=111576,111576,P3,JDT,UI,markus.kell.r,VERI,FIXE,[refactoring] Move CU: 'New' button not clear,2005/12/13,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=113944,113944,P3,JDT,Core,jerome_lanneluc,VERI,FIXE,[plan] Support for refactoring of JAR files,2005/12/13,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=116298,116298,P3,JDT,UI,tobias_widmer,VERI,FIXE,RefactoringUI#createRefactoringHistoryControl shouldn't take a resource bundle,2005/12/13,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=117328,117328,P3,JDT,UI,markus.kell.r,VERI,FIXE,Refactor/rename for non-java folder causes Java Model Exception,2005/12/13,n,y,y,n,exception,,,n,non java file/folder,rename package,,,,,,1,,,,Java Model Exception,,,,,,,,,,,,y,,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=119697,119697,P3,JDT,UI,tobias_widmer,VERI,FIXE,[ltk][refactoring] org.eclipse.ltk.core.refactoring.participants.IParticipantDesciptorFilter has a spelling error,2005/12/13,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=118045,118045,P3,JDT,UI,tobias_widmer,VERI,FIXE,[refactoring] cannot pull up method from implementation to interface,2005/12/13,y,,,,incorrect warning message,0,1,y,,pull up method,1,1,,,,1,overly strong precondition,overly strong precondition,,warning message,,,,,,,,,,,,,,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=118209,118209,P3,JDT,UI,eclipsetalk2,VERI,FIXE,Rename type wizard does not close when pressing finish [refactoring],2005/12/13,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=118399,118399,P3,JDT,UI,eclipsetalk2,VERI,FIXE,[refactoring] Rename type with similar elements does not work for URL,2005/12/13,n,y,y,n,incomplete refactoring,1,1,n,consecutive uppercase characters,rename class,,,,,,1,,,,,,,,,,,,,,,,y,,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=119392,119392,P3,JDT,UI,eclipsetalk2,VERI,FIXE,Misleading dialog caption for derived rename compilation unit [refactoring],2005/12/13,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=117016,117016,P3,JDT,UI,tobias_widmer,VERI,FIXE,"[refactoring] Move Inner to Top should not hardcode "".java""",2005/12/13,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=117015,117015,P3,JDT,UI,markus.kell.r,VERI,FIXE,"[refactoring] Rename type should not rely on "".java""",2005/12/13,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=118133,118133,P3,JDT,UI,markus.kell.r,VERI,FIXE,[refactoring] InvocationTargetException on a valid refactoring,2005/12/13,n,y,y,y,exception,0,1,y,,extract constant,1,1,,,,1,,,,InvocationTargetException,,,,,,,,,,clear caches,,y,,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=37219,37219,P3,JDT,UI,eclipsetalk2,VERI,FIXE,Rename type should update derived variable name [refactoring],2005/12/13,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=101863,101863,P3,JDT,UI,tobias_widmer,VERI,FIXE,[refactoring] Move member type to new file: assertion failure,2005/12/13,n,y,,y,exception,1,0,n,inner class,Move Nested Type to New File,,,,,,1,ast parsing issue,ast parsing issue,,AssertionFailedException,,Final Condition,,,,1,,,,,,y,"exception happens when refactoring, not after refactoring and change the behavior",1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=119394,119394,P3,JDT,UI,markus.kell.r,VERI,FIXE,[refactoring] IndexOutOfBoundsException in Change Method Signature,2005/12/13,n,y,,y,exception,0,1,y,anonymous class,Change method Signature,1,0,,,,1,,,,InvocationTargetException,,,,,,,,,,,,y,,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=116342,116342,P2,JDT,UI,dirk_baeumer,VERI,FIXE,[refactoring] [extract method] Pre/post-increment/decrement in loops allowed to be extracted,2005/12/13,y,,,,behavior change,0,1,y,,extract method,1,0,,,"confused, don't know expected output, and can't configure junit in NetBeans",1,,,,behavior change,,,,,,,,,,,,,,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=119822,119822,P2,JDT,UI,tobias_widmer,VERI,FIXE,[refactoring] NPE in when switching to refactoring preview page,2005/12/13,y,,,,compile error,0,1,y,,rename class,,,,,originally labeled change signature,1,,,,,,,,,,,,,,,,,,1,0,no patch,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=103044,103044,P3,JDT,UI,martinae,RESO,FIXE,[import rewrite] Problems with nested captures in quick fixes and extract ... refactorings,2005/12/8,n,y,,y,compile error,,0,n,nested type,extract local variable,,,,,,1,,,,type error,,,,,,,,,,,,y,A<B<capture-of-?>> signed to A<B<?>> incorrectly,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=114166,114166,P3,JDT,Debug,Darin_Swanson,VERI,FIXE,Refactoring of 'Main' tab for Java type launch configurations,2005/11/24,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=97764,97764,P3,JDT,UI,markus.kell.r,RESO,FIXE,[refactoring] [rename] Exception attempting to rename linked binary project resources --> provide details to user,2005/11/23,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=111056,111056,P3,JDT,UI,eclipsetalk2,RESO,FIXE,[refactoring] Move Member Type to New File does not make private member visible,2005/11/11,y,,,,compile error,0,1,y,,Move Member Type to New File,1,1,,,,1,,,0,,,,,,,,,,,,,y, & broken access?,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=96044,96044,P3,JDT,Debug,cocoakevin,VERI,FIXE,Breakpoint enable/disable state not preserved during refactoring,2005/11/7,y,,,,behavior change,0,0,y,,rename class,,,,,,1,,,0,,,,,,,,,,,,,y,breakpoint?,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=114491,114491,P3,JDT,UI,tobias_widmer,VERI,FIXE,[refactoring] CCE in NullRefactoringHistory,2005/11/3,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=107998,107998,P3,JDT,UI,tobias_widmer,VERI,FIXE,[refactoring] [move] Move method out of non-static inner class too strict.,2005/11/3,y,,,,not available,0,1,y,inner class,move method,1,1,,,,1,overly strong preconditions,overly strong preconditions,0,,,,,,,,,,,,,,,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=112372,112372,P3,JDT,UI,tobias_widmer,VERI,FIXE,Strange error dialog during Move refactoring,2005/11/3,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=111422,111422,P3,JDT,UI,tobias_widmer,VERI,FIXE,[refactoring] Enable filtering in the Move refactoring preview dialog,2005/11/3,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=82254,82254,P3,JDT,UI,dirk_baeumer,VERI,FIXE,[refactoring] Refactoring preview: should be able to see or filter text changes,2005/11/2,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=106329,106329,P3,JDT,UI,tobias_widmer,VERI,FIXE,[refactoring] Pull Up fails with method type variable of the same name as class type variable,2005/11/1,y,,,,compile error,0,1,y,java generics,pull up method,1,1,,,,1,,,0,,,,,,,,,,,,,,Stats<T> changes to Collector<E>,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=112462,112462,P3,JDT,UI,markus.kell.r,VERI,FIXE,wrong ordering of specifiers (annotations) after refactoring overriding method,2005/11/1,y,,,,redundant change,0,0,y,annotation,change method signature,1,0,,137363,,1,,,0,change annotation's place,,,,,,,,,,,,,,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=44115,44115,P3,JDT,UI,eclipsetalk2,VERI,FIXE,Moving private static field does not update visibility appropriately [refactoring],2005/11/1,y,,,,broken access,0,0,y,static field,move field,,,,,,1,,,0,,,,,,,,,,,,,,,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=42439,42439,P3,JDT,UI,eclipsetalk2,VERI,FIXE,Moving a private static method should change the visibility [refactoring],2005/11/1,y,,,,broken access,0,0,y,static method,move method,1,0,,,,1,,,0,,,,,,,,,,,,,y,& compile error?,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=96308,96308,P3,JDT,UI,eclipsetalk2,VERI,FIXE,[refactoring] Move Member Type to New File unnecessarily changes visibility,2005/11/1,y,,,,broken access,1,0,y,,Move Member Type to New File,,,,,,1,overly strong preconditions,overly strong preconditions,0,,,Final Condition,,,,1,,,,,,y,&redundant change?,1,0,"modified method tha currently can be found: modifyAccessToEnclosingInstance, addTypeParameters (both related to final condition)",
https://bugs.eclipse.org/bugs/show_bug.cgi?id=100555,100555,P3,JDT,UI,eclipsetalk2,VERI,FIXE,[refactoring] Move Member Type to New File unnecessarily makes private field visible,2005/11/1,y,,,,unnecessary change,0,1,y,,Move Member Type to New File,1,1,,,,1,,,0,,,,,,,,,,,,,y,&redundant change?,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=97258,97258,P2,JDT,UI,markus.kell.r,VERI,FIXE,[refactoring] Infer type argument misses cast removal opportunity,2005/11/1,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=66898,66898,P3,JDT,Core,frederic_fusier,RESO,FIXE,refactor-rename: encoding is not preserved,2005/9/28,y,,,,behavior change,0,1,n,encoding,rename class,,,,,,1,,,0,change encoding,,,,,,,,,,,,,,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=79404,79404,P3,JDT,UI,tobias_widmer,VERI,FIXE,Move to new file refactoring changed visibility instead of moving constants,2005/9/22,y,,,,broken access,0,0,y,,Move Member Type to New File,,,,,,1,,,0,,,,,,,,,,,,,y,&redundant change?,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=102907,102907,P3,JDT,UI,dirk_baeumer,VERI,FIXE,"[refactoring] Rename field Preview dialog misplaced on desktop, is overlaid by Dock",2005/9/21,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=107026,107026,P3,JDT,UI,dirk_baeumer,VERI,FIXE,[1.5][refactoring] NPE in ExtractMethodInputPage with enum's,2005/9/20,y,,y,,exception,0,1,y,enum,extract method,1,0,,,,1,,,0,NPE,,,,,,,,,,,,,what is enum's methods,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=107034,107034,P3,JDT,UI,jdt-ui-inbox,VERI,FIXE,"Refactoring dialog does not remember screen, position and size between invocations on multiple displays",2005/9/20,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=108666,108666,P3,JDT,UI,markus.kell.r,VERI,FIXE,[refactoring] Infer type argument gives strange result,2005/9/20,n,y,,y,fail to refactoring,1,1,y,vector,Infer Type Arguments,,,,,,1,overly weak preconditions,overly weak preconditions,,only work when inferred object is active,,Final Condition,,,,,,,1,,,y,,1,0,"add contition to check if the type set contains all of the types in the given TypeSet, seems to be called in ""visit()”",
https://bugs.eclipse.org/bugs/show_bug.cgi?id=109071,109071,P3,JDT,UI,eclipsetalk2,VERI,FIXE,[refactoring] Inlining array with initializer gives illegal expression.,2005/9/20,y,,,,compile error,1,1,y,static initializer,inline field,,,,,,1,ast rewrite issue,ast parsing issue,0,,,Final Condition,,,,1,,,,,,,,1,0,check initializer in check initial condition,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=106127,106127,P3,JDT,UI,tobias_widmer,VERI,FIXE,[ccp] [refactoring] AssertionFailedException copying compilation unit,2005/9/20,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=107637,107637,P3,JDT,UI,dirk_baeumer,VERI,FIXE,CopyParticipant needs more detailed information about refactoring destination (Java),2005/9/20,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=109582,109582,P3,JDT,UI,jdt-ui-inbox,VERI,FIXE,refactor->rename package does not rename,2005/9/20,y,,,,fail to refactoring,0,1,n,,rename package,,,,,,1,,,0,,,,,,,,,,,,,y,,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=39260,39260,P3,JDT,UI,markus.kell.r,VERI,FIXE,option to make refactor package rename hierarchical [refactoring],2005/9/20,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=59602,59602,P3,JDT,UI,jdt-ui-inbox,VERI,FIXE,"""RefactoringWizard.preview"" doesn't resize well.",2005/9/20,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=96949,96949,P3,JDT,UI,tobias_widmer,VERI,FIXE,[refactoring] Convert anonymous: generates unnecessary call to super(),2005/9/20,y,,,,unnecessary change,0,1,y,anonymous class,convert anonymous to nested class,,,,,,1,,,0,,,,,,,,,,,,,,,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=108505,108505,P3,JDT,Debug,cocoakevin,VERI,FIXE,refactor debug 'open type' actions,2005/9/14,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=47509,47509,P3,JDT,UI,markus.kell.r,VERI,FIXE,Refactor name of package fragment does not handle on demand import,2005/9/6,y,n,,n,fail to refactoring,0,1,n,,rename package,,,,,,1,,,0,,,,,,,,,,,,,y,package,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=103377,103377,P3,JDT,UI,markus.kell.r,VERI,FIXE,[refactoring] PromoteTempToField doesn't properly set the type and the modifiers of the resulting variable declaration statement,2005/9/2,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=102018,102018,P3,JDT,UI,tobias_widmer,VERI,FIXE,[refactoring] Assertion fails in ExtractTempRefactoring.,2005/9/2,y,,,,exception,1,1,y,,extract local variable,1,0,,,,1,ast rewrite issue,overly weak preconditions,0,Assertion fails,,Final Condition,,1,,,,checkSelection(IProgressMonitor pm),,,,,,1,0,"didn't consider calling ""checkFinalCondition()"" twice might fail",
https://bugs.eclipse.org/bugs/show_bug.cgi?id=104030,104030,P3,JDT,UI,tobias_widmer,VERI,FIXE,[refactoring] extract interface:NPE in SuperTypeConstraintsModel,2005/9/2,y,,,,exception,1,1,y,,extract interface,,,,,,1,ast rewrite issue,ast transformation issue,1,NPE,,Final Condition,,,,1,,,,,,,,1,0,consufed,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=108115,108115,P3,JDT,UI,markus.kell.r,VERI,FIXE,[refactoring] Extract Local Variable and Ex. Constant don't find matching invocations of generic methods,2005/9/2,y,,,,fail to refactoring,1,1,y,java generics,extract local variable,1,0,1,,,1,Incorrect Type Resolving,ast matching issue,1,,,Collect Info,,,,1,,create change-> check final,,,,,,1,0,where calls JdtASTMatcher.java,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=105829,105829,P3,JDT,UI,markus.kell.r,VERI,FIXE,[refactoring] infer type arguments: StackOverflowError,2005/9/2,y,,,,crash,1,1,y,vector,Infer Type Arguments,,,,,,1,ast rewrite issue,overly weak preconditions,1,,self-reference,Final Condition,,,,1,,,,,,,,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=102534,102534,P3,JDT,UI,dirk_baeumer,VERI,FIXE,[refactoring] Inline method: Null pointer exception,2005/8/9,y,,,,exception,1,1,y,static initializer,inline method,1,0,,,,1,ast rewrite issue,ast parsing issue,1,NPE,,Initialize Refactoring,,,,1,,initializeInsertionPoint,,,,,,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=104080,104080,P3,JDT,APT,jgarms,VERI,FIXE,refactor test annotation processors,2005/7/27,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=102724,102724,P3,JDT,UI,dirk_baeumer,RESO,FIXE,Potential NPE in TextInputWizardPage [refactoring],2005/7/14,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=97279,97279,P3,JDT,UI,tobias_widmer,RESO,FIXE,[refactoring] Generalize Type throws NPE,2005/7/4,n,y,,n,,,,n,,,,,,,,,,,,,,,,,,,,,,,,y,but not detailed,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=99688,99688,P3,JDT,UI,tobias_widmer,RESO,FIXE,[refactoring] Use supertype where possible puts type parameter in import,2005/7/4,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=92841,92841,P3,JDT,UI,dirk_baeumer,VERI,FIXE,Inline Method duplicates generic type arguments list [refactoring][5.0],2005/6/25,y,,,,redundant change,0,1,n,java generics,inline method,1,0,,,,1,,,0,,,,,,,,,,,,,,,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=101209,101209,P3,JDT,UI,jdt-ui-inbox,VERI,FIXE,Refactoring undo timeout should be more than 5 minutes,2005/6/24,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=100846,100846,P2,JDT,UI,markus.kell.r,VERI,FIXE,[refactoring] Change method signature does not disallow changing implementations of binary methods,2005/6/22,y,,,,behavior change,0,1,y,,change method signature,1,0,,,,1,,,0,,,,,,,,,,,,,,,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=99392,99392,P3,JDT,UI,tobias_widmer,VERI,FIXE,[refactoring] Use Supertype Where Possible... leaves dialog open,2005/6/21,y,,,,incorrect warning message,1,1,y,,Use supertype wherever possible,,,,,,1,ast rewrite issue,insufficient information after transformation,0,,,Create Change,,,,,1,,,,,,,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=99958,99958,P3,JDT,UI,markus.kell.r,VERI,FIXE,[refactoring] NPE in Infer Type Arguments,2005/6/17,y,,,,exception,0,1,y,,Infer Type Arguments,,,,,,1,,,1,NPE,,,,,,,,,,,,,,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=99681,99681,P3,JDT,UI,tobias_widmer,VERI,FIXE,[refactoring] Convert anonymous creates unnecessary fields for enum types,2005/6/17,y,,,,unnecessary change,0,1,y,enum,convert anonymous to nested class,,,,,,1,,,1,,,,,,,,,,,,,,,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=99605,99605,P3,JDT,UI,tobias_widmer,VERI,FIXE,[refactoring][refactoring] Move member type to new file does not update type parameters,2005/6/17,y,,,,compile error,0,1,y,,Move Member Type to New File,1,1,,,,1,,,1,,,,,,,,,,,,,,,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=99789,99789,P3,JDT,UI,tobias_widmer,VERI,FIXE,[refactoring] Move Member Type to New File destroys variable declarations,2005/6/17,y,,,,compile error,0,1,y,,Move Member Type to New File,1,1,,,,1,,,1,,,,,,,,,,,,,,,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=99680,99680,P3,JDT,UI,jdt-ui-inbox,VERI,FIXE,[refactoring] Generalize Type generates unusable undo menu label [refactoring],2005/6/17,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=85133,85133,P3,JDT,Debug,cocoakevin,VERI,FIXE,refactoring: NPE in BreakpointUtils.addJavaBreakpointAttributes,2005/6/16,y,n,,y,exception,0,1,y,,rename class,,,,,,1,,,0,,,,,,,,,,,,,y,,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=97614,97614,P3,JDT,Core,frederic_fusier,VERI,FIXE,[1.5][search] Refactoring: renaming of field of a (complex) parametrized type does not replace all occurrences,2005/6/16,y,,,,fail to refactoring,0,1,n,,rename field,,,,,,1,,,0,,,,,,,,,,,,,,,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=99974,99974,P3,JDT,UI,dirk_baeumer,RESO,FIXE,[refactoring] Inline method deletes all comments,2005/6/15,y,,,,comment related,0,1,y,comment related,inline method,1,1,,,,1,,,1,,,,,,,,,,,,,,,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=99339,99339,P3,JDT,UI,tobias_widmer,VERI,FIXE,NPE during Use Supertype Refactoring [refactoring],2005/6/10,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=97468,97468,P3,JDT,UI,tobias_widmer,VERI,FIXE,AFE during preview in Use Supertype Refactoring [refactoring],2005/6/10,n,y,,y,exception,,,y,,Use supertype wherever possible,,,,,,,,,,,,,,,,,,,,,,y,,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=97395,97395,P3,JDT,UI,tobias_widmer,VERI,FIXE,Moving of types inside itself should be prohibited [reorg][refactoring],2005/6/10,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=97529,97529,P3,JDT,UI,tobias_widmer,VERI,FIXE,[refactoring] Move member type to new file creates doubled type params,2005/6/10,y,,,,compile error,0,1,y,java generics,move member type to new file,1,1,,,,1,,,0,,,,,,,,,,,,,,,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=98474,98474,P3,JDT,UI,tobias_widmer,VERI,FIXE,[refactoring] convert anonymous to nested should use name conventions,2005/6/10,y,,,,fail to refactoring,0,1,y,anonymous class,convert anonymous to nested class,,,,,,1,,,0,,,,,,,,,,,,,,,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=97431,97431,P3,JDT,UI,tobias_widmer,VERI,FIXE,[Refactor] Convert anonymous to nested on Generic - Compile Errors,2005/6/10,y,,,,compile error,0,1,y,anonymous class,Convert Anonymous to nested class,,,,,,1,,,0,,,,,,,,,,,,,,,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=97306,97306,P3,JDT,UI,markus.kell.r,VERI,FIXE,[5.0] Unexspected error in Infer Type Arguments refactoring with varargs [refactoring],2005/6/10,y,,,,exception,0,1,y,varargs,Infer Type Arguments,,,,,,1,,,0,,,,,,,,,,,,,,,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=98394,98394,P3,JDT,UI,markus.kell.r,VERI,FIXE,[refactoring] NPE while adding generic wildcard to method parameter,2005/6/10,y,,,,exception,0,1,y,java generics,change method signature,1,0,,,,1,,,1,,,,,,,,,,,,,,,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=97397,97397,P3,JDT,UI,markus.kell.r,VERI,FIXE,[Refactor] Change Method Signature - Varargs not allowed,2005/6/10,y,,,,fail to refactoring,0,1,y,varargs,change method signature,1,0,,,"will show super method found, maybe is a warning",1,overly strict preconditions,overly strict preconditions,0,,,,,,,,,,,,,,,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=97236,97236,P3,JDT,UI,tobias_widmer,VERI,FIXE,[refactoring] Use supertype where possible: does not work for generic type,2005/6/10,y,,,,not available,0,1,y,java generics,Use supertype wherever possible,,,,,,1,,,1,,,,,,,,,,,,,,,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=97507,97507,P3,JDT,UI,jdt-ui-inbox,VERI,FIXE,[refactoring] Introduce factory fails for bounded type parameters,2005/6/10,y,,,,compile error,0,1,y,bounded type,Introduce Factory,,,,,,1,,,1,,,,,,,,,,,,,,,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=97207,97207,P3,JDT,UI,markus.kell.r,VERI,FIXE,[refactoring] Infer Generic Type Arguments NullPE with missing bindings,2005/6/10,y,,,,exception,0,1,y,java generics,Infer Type Arguments,,,,,,1,,,0,,,,,,,,,,,,,,,1,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=99110,99110,P3,JDT,UI,dirk_baeumer,VERI,FIXE,NPE when opening quick refactor menu shortly after editing,2005/6/10,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=97478,97478,P3,JDT,UI,dirk_baeumer,VERI,FIXE,[refactoring] Extract method from generic method,2005/6/10,y,,,,compile error,0,1,y,java generics,extract method,1,1,,,,1,,,0,,,,,,,,,,,,,,,1,0,,
