html_url,id_number,importance,product,component,assignee,status,resolution,summary,changeddate,commit_html_url,is_duplicated,is_refactoring_haibo,is_refactoring_zhuolin,conflict,has_input_program,has_patch,final,refactoring type,cross checked,reproducebale,might need to remove,symptom category,symptom sub category,input property,root cause,stage,
https://bz.apache.org/netbeans/show_bug.cgi?id=195573,195573,P3,java,Refactor,jbecicka,RESO,FIXE,Duplicate comments after push-down / pull-up refactoring,2011/2/18,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=194429,194429,P3,java,Refactor,jbecicka,RESO,FIXE,NullPointerException at org.netbeans.modules.refactoring.java.ui.RenameRefactoringUI.getPanel,2011/1/27,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=192955,192955,P3,java,Refactor,jbecicka,RESO,FIXE,[70cat] NullPointerException at org.netbeans.modules.refactoring.java.plugins.InnerToOuterTransformer.isThisReferenceToInner,2011/1/27,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=127338,127338,P3,java,Refactor,jbecicka,RESO,FIXE,Direct refactoring should update parameter name in documentation.,2011/1/17,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=194346,194346,P3,java,Refactor,jbecicka,RESO,FIXE,[70cat] NullPointerException at org.netbeans.modules.refactoring.java.plugins.InnerToOuterTransformer.visitClass,2011/1/16,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=159695,159695,P3,java,Refactor,jbecicka,RESO,FIXE,parameter name refactoring does not update javadoc param tag,2011/1/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=103004,103004,P3,java,Refactor,jbecicka,RESO,FIXE,Preview for 'create class' refactoring element,2011/1/13,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=193344,193344,P3,java,Refactor,jbecicka,RESO,FIXE,Refactor -> copy class should probable retain name,2011/1/13,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=193494,193494,P3,java,Refactor,jbecicka,VERI,FIXE,[70cat] NullPointerException at org.netbeans.modules.refactoring.java.ui.JavaRefactoringActionsProvider$16.createRefactoringUI,2011/1/12,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=193965,193965,P3,java,Refactor,jbecicka,RESO,FIXE,NullPointerException at org.netbeans.modules.refactoring.java.plugins.InnerToOuterTransformer.visitMemberSelect,2011/1/6,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=153958,153958,P3,java,Refactor,jbecicka,RESO,FIXE,Canceled refactor preview continues working in background,2010/12/20,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=193087,193087,P3,java,Refactor,jbecicka,RESO,FIXE,Refactor->extract interface adds @Override,2010/12/10,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=128694,128694,P4,java,Refactor,jbecicka,RESO,FIXE,[Extract Superclass] No error message that refactoring cannot be called for enum,2010/12/5,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=185132,185132,P3,java,Refactor,jbecicka,RESO,FIXE,[Move Inner to Outer] ClassCastException during Refactoring [69cat],2010/11/24,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=191851,191851,P3,java,Refactor,jbecicka,RESO,FIXE,DnD does not invoke Move refactoring if invoked on folders,2010/11/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=182610,182610,P3,java,Refactor,jbecicka,VERI,FIXE,[Rename] Rename refactoring messes with javadoc (html tags) too much,2010/11/13,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=191384,191384,P3,java,Refactor,jbecicka,RESO,FIXE,"""The Move refactoring cannot be applied in this context"" when trying to move a whole folder",2010/11/5,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=143304,143304,P4,java,Refactor,jbecicka,RESO,FIXE,NullPointerException at org.netbeans.modules.refactoring.java.RetoucheUtils.getClassPathRoot,2010/10/18,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=174553,174553,P3,java,Refactor,jbecicka,RESO,FIXE,Refactoring should be disabled on all elements declared within read-only blocks,2010/10/16,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=150461,150461,P3,java,Refactor,jbecicka,RESO,FIXE,[65cat] [j2me] NullPointerException at org.netbeans.modules.refactoring.java.ui.RefactoringActionsProvider$11.createRefactoringUI,2010/10/15,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=177707,177707,P3,java,Refactor,jjancura,RESO,FIXE,NullPointerException at org.netbeans.modules.refactoring.java.plugins.MoveRefactoringPlugin.getTargetPackageName,2010/10/11,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=179157,179157,P3,java,Refactor,jbecicka,RESO,FIXE,AWT thread blocked by IO (SafeDeleteUI.doRefactoringBypass),2010/10/11,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=147842,147842,P3,java,Refactor,jbecicka,RESO,FIXE,[65cat] Refactor Delete Refactoring Preview window shows inproper messege in root node,2010/10/7,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=165991,165991,P3,java,Refactor,jbecicka,RESO,FIXE,[67cat] Refactor -> Rename disabled,2010/10/6,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=183890,183890,P3,java,Refactor,jbecicka,RESO,FIXE,[69cat] NullPointerException at org.netbeans.modules.refactoring.java.RetoucheUtils.getOverridingMethods,2010/10/1,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=190101,190101,P3,java,Refactor,issues,RESO,FIXE,NullPointerException at org.netbeans.modules.refactoring.java.RetoucheUtils.findEnclosingClass,2010/9/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=187957,187957,P3,java,Refactor,jjancura,RESO,FIXE,Refactor Rename to Enum which has method-implements is faild,2010/8/6,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=187435,187435,P3,java,Refactor,jjancura,RESO,FIXE,[69cat] Refactorings leave references in {@link } tags unchanged,2010/8/6,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=187958,187958,P3,java,Refactor,jjancura,RESO,FIXE,Refactor Rename target is incorrect in Enum,2010/6/30,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=181176,181176,P2,java,Refactor,tzezula,RESO,FIXE,deadlock when refactoring package name,2010/4/2,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=169480,169480,P3,java,Refactor,jpokorsky,RESO,FIXE,3531 ms - JavaRefactoring isEnabled() check too slow,2009/11/11,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=167555,167555,P3,java,Refactor,jpokorsky,RESO,FIXE,push-down refactoring discards javadoc,2009/11/10,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=170664,170664,P2,java,Refactor,jpokorsky,RESO,FIXE,Need a way to detect that a refactoring is in progress,2009/11/10,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=168775,168775,P3,java,Refactor,jpokorsky,RESO,FIXE,Refactoring constructor signature causes chaos in anonymous subclasses,2009/11/9,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=169258,169258,P3,java,Refactor,jpokorsky,RESO,FIXE,NullPointerException at org.netbeans.modules.refactoring.java.plugins.PullUpTransformer.visitClass,2009/11/9,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=152014,152014,P3,java,Refactor,jpokorsky,RESO,FIXE,[Change parameters] Disable changing access modifier when refactoring method implementing interface,2009/11/9,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=170543,170543,P3,java,Refactor,jpokorsky,RESO,FIXE,[Change parameters] Refactoring removes abstract keyword,2009/11/6,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=175810,175810,P3,java,Refactor,jpokorsky,RESO,FIXE,NullPointerException at org.netbeans.modules.refactoring.java.plugins.MoveRefactoringPlugin.initPackages,2009/11/6,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=175931,175931,P3,java,Refactor,jpokorsky,RESO,FIXE,[68cat] NullPointerException at org.netbeans.modules.refactoring.java.plugins.RetoucheCommit.openNewFiles,2009/11/6,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=88078,88078,P2,java,Refactor,jpokorsky,VERI,FIXE,Rename refactoring cannot find all usages,2009/10/20,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=173959,173959,P2,java,Refactor,jpokorsky,RESO,FIXE,Rename refactoring allows to rename a class to an existing one,2009/10/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=166308,166308,P3,java,Refactor,dstrupl,RESO,FIXE,Copy > Past > Refactor Copy does not work,2009/9/22,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=172174,172174,P3,java,Refactor,jpokorsky,RESO,FIXE,NullPointerException at org.netbeans.modules.refactoring.spi.impl.RefactoringPanelContainer.closeAllButCurrent,2009/9/18,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=165778,165778,P3,java,Refactor,jpokorsky,RESO,FIXE,mistake in the refactored package name,2009/9/18,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=170335,170335,P3,java,Refactor,jpokorsky,VERI,FIXE,NullPointerException at org.netbeans.modules.refactoring.java.plugins.PushDownTransformer.visitClass,2009/9/17,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=172086,172086,P3,java,Refactor,jpokorsky,RESO,FIXE,ClassCastException: javax.swing.plaf.synth.SynthTabbedPaneUI$SynthScrollableTabButton cannot be cast to org.netbeans.modules.refactoring.spi.impl.RefactoringPanel,2009/9/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=171853,171853,P3,java,Refactor,jpokorsky,RESO,FIXE,Possible to refactor keyword if defined as method name,2009/9/13,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=170446,170446,P3,java,Refactor,jpokorsky,RESO,FIXE,Module Java Refactoring threw java.lang.ArrayIndexOutOfBoundsException: -1,2009/8/17,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=142871,142871,P3,java,Refactor,jpokorsky,VERI,FIXE,NullPointerException at org.netbeans.modules.refactoring.spi.impl.ParametersPanel$15.run,2009/6/22,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=166391,166391,P3,java,Refactor,jpokorsky,RESO,FIXE,NullPointerException at org.netbeans.modules.refactoring.spi.impl.FindUsagesOpenAction.actionPerformed,2009/6/2,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=153612,153612,P3,java,Refactor,jpokorsky,VERI,FIXE,Refactoring enabled in contextual menu,2009/5/25,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=165732,165732,P3,java,Refactor,jpokorsky,RESO,FIXE,NullPointerException at org.netbeans.modules.refactoring.java.ui.RefactoringActionsProvider$8.createRefactoringUI,2009/5/23,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=148337,148337,P3,java,Refactor,jpokorsky,RESO,FIXE,NullPointerException at org.netbeans.modules.refactoring.java.ui.MoveClassUI.getPackageName,2009/5/22,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=162263,162263,P3,java,Refactor,jpokorsky,RESO,FIXE,NullPointerException at org.netbeans.modules.refactoring.java.plugins.MoveTransformer.visitMemberSelect,2009/5/21,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=133914,133914,P3,java,Refactor,issues,RESO,FIXE,Performance of Find Usages and Refactoring (esp. Rename) should be improved,2009/5/11,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=156401,156401,P3,java,Refactor,jpokorsky,RESO,FIXE,NullPointerException at org.netbeans.modules.refactoring.spi.impl.RefactoringPanel.refresh,2009/4/30,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=126717,126717,P4,java,Refactor,msauer,RESO,FIXE,[Move] Refactoring not removing same package imports,2009/4/22,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=161795,161795,P2,java,Refactor,jpokorsky,RESO,FIXE,[67cat] refactoring code (Encapsulate Fields) disbled,2009/4/16,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=160387,160387,P3,java,Refactor,jpokorsky,RESO,FIXE,NullPointerException at org.netbeans.modules.refactoring.java.RetoucheUtils.getPackageName,2009/4/2,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=159519,159519,P3,java,Refactor,jpokorsky,RESO,FIXE,Offending classloader: org.netbeans.StandardModule$OneModuleClassLoader@425f23[org.netbeans.modules.refactoring.java],2009/4/2,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=134854,134854,P3,java,Refactor,jpokorsky,VERI,FIXE,NullPointerException at org.netbeans.modules.refactoring.java.plugins.MoveRefactoringPlugin.getTargetPackageName,2009/2/19,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=153066,153066,P2,java,Refactor,jpokorsky,RESO,FIXE,Refactoring inner classes in class with inner enums corrupts source,2009/2/19,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=151288,151288,P3,java,Refactor,jpokorsky,RESO,FIXE,NullPointerException at org.netbeans.modules.refactoring.java.CopyHandler$1.run,2009/2/19,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=72894,72894,P3,java,Refactor,issues,VERI,FIXE,[Copy Class] Add the possibility to refactor-rename the copied class,2009/1/8,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=117976,117976,P3,java,Refactor,issues,RESO,FIXE,Refactoring name on method parameter did not work.,2008/12/8,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=131637,131637,P3,java,Refactor,jpokorsky,RESO,FIXE,NullPointerException at org.netbeans.modules.refactoring.java.plugins.ExtractSuperclassRefactoringPlugin$CreateSuperclassElement.addConstructors,2008/11/24,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=129887,129887,P3,java,Refactor,dprusa,RESO,FIXE,NullPointerException at org.netbeans.modules.refactoring.java.RetoucheUtils.getClasspathInfoFor,2008/11/19,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=53655,53655,P4,java,Refactor,jbecicka,RESO,FIXE,full refactoring not executed when moving files with same names,2008/11/10,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=130015,130015,P2,java,Refactor,jbecicka,VERI,FIXE,Refactoring is not performed in dependent project,2008/10/20,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=133388,133388,P3,java,Refactor,msauer,VERI,FIXE,Cannot change anything in refactoring preview by keyboard,2008/10/8,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=145789,145789,P3,java,Refactor,jpokorsky,VERI,FIXE,NullPointerException at org.netbeans.modules.refactoring.spi.impl.ParametersPanel$8.run,2008/9/30,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=143946,143946,P3,java,Refactor,issues,VERI,FIXE,NullPointerException at org.netbeans.modules.refactoring.java.RetoucheUtils.getFileObject,2008/9/12,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=146912,146912,P3,java,Refactor,jpokorsky,RESO,FIXE,NullPointerException at org.netbeans.modules.refactoring.java.plugins.RenameRefactoringPlugin.variableClashes,2008/9/12,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=146903,146903,P3,java,Refactor,jpokorsky,RESO,FIXE,NullPointerException at org.netbeans.modules.refactoring.java.plugins.LocalVarScanner.visitIdentifier,2008/9/12,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=146764,146764,P3,java,Refactor,jpokorsky,RESO,FIXE,[65cat] NullPointerException at org.netbeans.modules.refactoring.java.RetoucheUtils.findEnclosingClass,2008/9/11,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=146265,146265,P3,java,Refactor,jpokorsky,RESO,FIXE,NullPointerException at org.netbeans.modules.refactoring.java.callhierarchy.CallHierarchyModel.replaceRoot,2008/9/9,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=145183,145183,P2,java,Refactor,jpokorsky,RESO,FIXE,[65cat] NullPointerException at org.netbeans.modules.refactoring.java.RetoucheUtils.isClasspathRoot,2008/8/28,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=144208,144208,P3,java,Refactor,jpokorsky,RESO,FIXE,"[Inner to Outer] incorrect ""cannot refactor..."" error",2008/8/28,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=143339,143339,P3,java,Refactor,jpokorsky,RESO,FIXE,[65cat] NullPointerException at org.netbeans.modules.refactoring.java.plugins.SafeDeleteRefactoringPlugin.containsHandle,2008/8/23,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=139888,139888,P3,java,Refactor,jpokorsky,VERI,FIXE,Rename class refactoring causes static import error,2008/8/21,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=124448,124448,P3,java,Refactor,issues,RESO,FIXE,AssertionError at org.netbeans.modules.refactoring.java.plugins.JavaWhereUsedQueryPlugin$FindTask.run,2008/8/18,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=136085,136085,P3,java,Refactor,jbecicka,RESO,FIXE,Refactoring incorrectly bound to Web Pages folder hierarchy of a web application,2008/8/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=138404,138404,P2,java,Refactor,jpokorsky,RESO,FIXE,Java refactoring have to access javac solely inside user action tasks,2008/8/11,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=136045,136045,P3,java,Refactor,issues,RESO,FIXE,NullPointerException at org.netbeans.modules.refactoring.java.plugins.EncapsulateFieldRefactoringPlugin.findMethod,2008/8/8,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=124137,124137,P3,java,Refactor,jbecicka,RESO,FIXE,Refactoring package names broke the code,2008/8/4,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=136434,136434,P3,java,Refactor,jpokorsky,RESO,FIXE,refactoring fails to rename file if the rename is a simple case change,2008/8/2,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=139458,139458,P2,java,Refactor,jpokorsky,VERI,FIXE,"[permui] ""Refactor"" menu differs from permanent ui spec",2008/7/30,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=117615,117615,P3,java,Refactor,issues,VERI,FIXE,[60cat] i18n incoherence in java file rename/refactor's UI,2008/7/28,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=140063,140063,P3,java,Refactor,jpokorsky,VERI,FIXE,NullPointerException at org.netbeans.modules.refactoring.java.ui.JavaRefactoringActionsProvider$7.createRefactoringUI,2008/7/28,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=141432,141432,P3,java,Refactor,jpokorsky,RESO,FIXE,NullPointerException at org.netbeans.modules.refactoring.java.RetoucheUtils.getPackageName,2008/7/25,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=134404,134404,P3,java,Refactor,jpokorsky,RESO,FIXE,NullPointerException at org.netbeans.modules.refactoring.java.RetoucheUtils.getPackageName,2008/7/25,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=139091,139091,P3,java,Refactor,jpokorsky,RESO,FIXE,NullPointerException at org.netbeans.modules.refactoring.java.RetoucheUtils.getOverridingMethods,2008/7/23,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=138211,138211,P3,java,Refactor,issues,RESO,FIXE,ClassNotFoundException after Refactor->Rename,2008/7/8,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=138224,138224,P3,java,Refactor,jpokorsky,RESO,FIXE,[Pulll up] NPE when calling pull up refactoring,2008/7/3,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=138193,138193,P3,java,Refactor,jpokorsky,RESO,FIXE,NullPointerException at org.netbeans.modules.refactoring.java.plugins.EncapsulateFieldRefactoringPlugin.getRelevantFiles,2008/7/1,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=125474,125474,P3,java,Refactor,bharathch,RESO,FIXE,NullPointerException at org.netbeans.modules.refactoring.java.plugins.UseSuperTypeRefactoringPlugin$ReferencesVisitor.visitMemberSelect,2008/5/21,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=135482,135482,P3,java,Refactor,issues,RESO,FIXE,NullPointerException at org.netbeans.modules.refactoring.spi.impl.CloseButtonTabbedPane.setMouseOverCloseButtonIndex,2008/5/21,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=134105,134105,P3,java,Refactor,jbecicka,RESO,FIXE,Refactor pasted copy of class doesn't rename classname,2008/5/16,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=122664,122664,P3,java,Refactor,issues,RESO,FIXE,NullPointerException at org.netbeans.modules.refactoring.java.plugins.FindUsagesVisitor.addIfMatch,2008/4/16,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=129888,129888,P3,java,Refactor,issues,VERI,FIXE,NullPointerException at org.netbeans.modules.refactoring.java.plugins.SafeDeleteRefactoringPlugin.checkParameters,2008/4/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=128613,128613,P3,java,Refactor,dprusa,RESO,FIXE,NullPointerException at org.netbeans.modules.refactoring.java.plugins.FindOverridingVisitor.visitMethod,2008/3/4,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=126599,126599,P2,java,Refactor,dprusa,RESO,FIXE,AssertionError at org.netbeans.modules.refactoring.java.RetoucheUtils.getClasspathInfoFor,2008/2/27,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=125894,125894,P3,java,Refactor,dprusa,RESO,FIXE,Encapsulate field refactoring fails if unary operator prefixed,2008/2/25,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=126973,126973,P3,java,Refactor,issues,RESO,FIXE,NullPointerException at org.netbeans.modules.refactoring.java.plugins.FindSubtypesVisitor.visitClass,2008/2/18,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=125724,125724,P3,java,Refactor,jbecicka,RESO,FIXE,Rename package without refactoring does Nothing !!!,2008/2/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=126176,126176,P2,java,Refactor,issues,VERI,FIXE,NullPointerException at org.netbeans.modules.refactoring.java.RetoucheUtils.getClasspathInfoFor,2008/2/7,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=125350,125350,P3,java,Refactor,issues,RESO,FIXE,Rename class -> NullPointerException at org.netbeans.modules.refactoring.java.plugins.RenameRefactoringPlugin$1.run,2008/1/29,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=124100,124100,P2,java,Refactor,issues,RESO,FIXE,refactor>rename misses a method,2008/1/3,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=124042,124042,P3,java,Refactor,issues,RESO,FIXE,Memory leak in refactoring list cell rendrerer,2007/12/17,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=111172,111172,P3,java,Refactor,issues,VERI,FIXE,NPE in RefactoringActionsProvider.doDelete(),2007/12/15,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=117153,117153,P3,java,Refactor,jpokorsky,RESO,FIXE,[60cat]Refactoring/Encapsulate fields preview inaccurate,2007/12/7,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=121235,121235,P1,java,Refactor,issues,VERI,FIXE,NPE from refactoring change parameters,2007/11/12,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=118242,118242,P3,java,Refactor,jbecicka,VERI,FIXE,NPE: Move Inner to Outer Level refactoring of Enum,2007/11/6,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=120501,120501,P3,java,Refactor,jpokorsky,RESO,FIXE,Move inner to Outer refactoring broken.,2007/11/1,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=114764,114764,P3,java,Refactor,jbecicka,VERI,FIXE,NPE - during refactoring - rename,2007/11/1,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=120077,120077,P3,java,Refactor,jbecicka,RESO,FIXE,NullPointerException at org.netbeans.modules.refactoring.java.plugins.MoveTransformer.visitIdentifier,2007/10/26,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=120041,120041,P3,java,Refactor,issues,RESO,FIXE,[60cat] NullPointerException at org.netbeans.modules.refactoring.java.plugins.JavaWhereUsedQueryPlugin$1.run,2007/10/25,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=118734,118734,P3,java,Refactor,issues,RESO,FIXE,"[60cat] java.lang.AsserException during ""Pull up"" refactoring",2007/10/23,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=118518,118518,P3,java,Refactor,bharathch,VERI,FIXE,NPE after Use Super Type Where Possible refactoring,2007/10/19,,,,,0,,,,,,,,,,,,,
